"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF"
1515,NA,"RL",68,9724,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1.5Fin",5,7,1952,2002,"Gable","CompShg","MetalSd","MetalSd","BrkFace",265,4,3,"CBlock",4,4,2,3,670,2,0,470,1140,"GasA",4,2,"SBrkr",1929,532,0,2461,0,0,2,0,3,1,3,7,6,2,5,"Detchd",1994,2,2,400,4,4,3,0,0,0,0,0,0,1,3,"None",0,3,5,"WD","Normal",NA,3601
1516,NA,"RL",120,17360,1,1,4,"Lvl","AllPub","Corner",3,"NAmes","Artery","Norm","1Fam","1.5Fin",6,6,1949,1950,"Gable","CompShg","MetalSd","MetalSd","Stone",340,3,4,"CBlock",4,4,2,4,300,2,0,482,782,"GasA",3,2,"SBrkr",1019,537,0,1556,0,0,2,0,3,1,3,6,8,1,5,"Attchd",1949,2,2,470,4,4,3,0,0,150,0,0,0,1,1,"None",0,1,5,"WD","Normal",NA,2338
1517,NA,"RL",75,11380,1,1,3,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","SFoyer",6,8,1966,2008,"Gable","CompShg","HdBoard","HdBoard","BrkFace",216,3,3,"CBlock",4,4,5,7,944,2,0,136,1080,"GasA",4,2,"SBrkr",1128,0,0,1128,1,0,1,0,2,1,4,5,8,1,5,"Attchd",1966,2,1,315,4,4,3,238,0,0,0,0,0,1,1,"Shed",1500,1,5,"WD","Normal",NA,2208
1518,NA,"RL",70,8267,1,1,4,"Lvl","AllPub","Corner",3,"NAmes","Feedr","Norm","Duplex","1Story",5,5,1958,1958,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,4,2,2,0,2,0,1604,1604,"GasA",3,2,"SBrkr",1604,0,0,1604,0,0,2,0,4,2,3,8,8,0,1,"Attchd",1958,2,2,576,4,4,3,42,0,0,0,0,0,1,1,"None",0,3,5,"WD","Normal",NA,3208
1519,NA,"RL",70,8197,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",7,5,2003,2009,"Gable","CompShg","VinylSd","VinylSd","BrkFace",506,4,3,"PConc",5,4,2,7,1188,2,0,292,1480,"GasA",5,2,"SBrkr",1480,0,0,1480,1,0,2,0,3,1,4,7,8,0,1,"Attchd",2003,3,2,620,4,4,3,252,73,0,0,0,0,1,4,"Shed",300,2,5,"WD","Normal",NA,2960
1520,NA,"RL",66,8050,1,1,3,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Hip","CompShg","MetalSd","MetalSd","BrkFace",150,3,3,"CBlock",4,4,2,5,856,4,162,125,1143,"GasA",3,2,"SBrkr",1143,0,0,1143,1,0,1,0,3,1,3,6,8,0,1,"Attchd",1959,3,1,308,4,4,3,0,0,0,0,0,0,1,5,"None",0,5,5,"WD","Normal",NA,2286
1521,NA,"RL",87,10725,1,1,3,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Hip","CompShg","MetalSd","MetalSd","BrkFace",91,3,3,"CBlock",4,4,2,4,936,2,0,270,1206,"GasA",2,2,"SBrkr",1206,0,0,1206,0,0,1,0,3,1,3,6,8,0,1,"Attchd",1959,3,1,312,4,4,3,0,21,0,0,0,0,1,1,"None",0,5,5,"WD","Normal",NA,2412
1522,NA,"RL",80,10032,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,5,1959,1959,"Gable","CompShg","Wd Sdng","Wd Sdng","Stone",432,3,3,"CBlock",4,4,2,4,734,2,0,510,1244,"GasA",5,2,"SBrkr",1580,0,0,1580,1,0,1,1,3,1,3,6,8,2,5,"Attchd",1956,2,2,440,4,4,3,0,28,0,0,160,0,1,3,"None",0,6,5,"WD","Normal",NA,2824
1523,NA,"RL",60,8382,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1.5Fin",4,5,1956,1956,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,2,2,0,2,0,832,832,"GasA",3,2,"FuseA",832,505,0,1337,0,0,1,0,3,1,3,5,8,0,1,"Attchd",1956,2,1,263,4,4,3,0,0,0,0,0,0,1,1,"None",0,2,5,"WD","Normal",NA,2169
1524,NA,"RL",60,10950,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg","WdShing","Wd Shng","None",0,3,3,"CBlock",4,4,2,5,339,2,0,525,864,"GasA",3,2,"SBrkr",1064,0,0,1064,0,1,1,0,2,1,2,4,8,0,1,"Detchd",1952,2,1,318,4,4,3,0,0,0,0,0,0,1,1,"None",0,5,5,"WD","Normal",NA,1928
1525,NA,"RL",119,10895,1,1,4,"Lvl","AllPub","Corner",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",4,4,2,4,648,2,0,324,972,"GasA",3,2,"SBrkr",972,0,0,972,0,0,1,0,3,1,3,5,8,0,1,"Attchd",1955,2,1,305,4,4,3,0,0,205,0,0,0,1,3,"None",0,6,5,"WD","Normal",NA,1944
1526,NA,"RL",70,13587,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","2fmCon","1Story",5,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,4,4,532,2,0,456,988,"GasA",3,2,"SBrkr",988,0,0,988,1,0,1,0,2,1,3,5,8,0,1,"Attchd",1958,2,1,264,4,4,3,0,0,0,0,0,0,1,1,"None",0,4,5,"WD","Abnorml",NA,1976
1527,NA,"RL",65,7898,1,1,4,"Lvl","AllPub","Corner",3,"NAmes","Norm","Norm","1Fam","1Story",4,7,1920,1994,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",4,4,2,2,0,2,0,576,576,"GasA",4,2,"SBrkr",985,0,0,985,0,1,1,0,2,1,3,4,8,0,1,"Detchd",1989,2,2,676,4,4,1,0,0,0,0,0,0,1,1,"None",0,4,5,"WD","Normal",NA,1561
1528,NA,"RL",60,8064,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Artery","Norm","1Fam","1.5Fin",6,8,1948,2004,"Gable","CompShg","WdShing","Wd Shng","None",0,3,3,"CBlock",4,4,2,6,481,4,174,161,816,"GasA",3,2,"SBrkr",816,408,0,1224,1,0,1,0,3,1,3,5,8,0,1,"Detchd",1950,2,1,280,4,4,3,414,0,0,0,0,0,1,3,"None",0,5,5,"WD","Normal",NA,2040
1529,NA,"RL",81,7635,1,1,3,"Lvl","AllPub","Corner",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1960,1960,"Gable","CompShg","BrkFace","Wd Sdng","None",0,3,3,"CBlock",4,4,2,4,588,3,350,237,1175,"GasA",5,2,"SBrkr",1175,0,0,1175,0,0,1,1,3,1,3,6,8,0,1,"Detchd",1960,3,2,484,4,4,3,0,0,0,0,0,0,1,1,"None",0,6,5,"WD","Normal",NA,2350
1530,NA,"RL",80,9760,1,1,4,"Lvl","AllPub","Inside",2,"NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1984,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",218,3,3,"CBlock",4,4,5,5,717,3,263,415,1395,"GasA",3,2,"SBrkr",1395,0,0,1395,1,0,1,0,2,1,3,7,7,1,4,"Attchd",1963,3,2,440,4,4,3,657,0,113,0,240,0,1,1,"None",0,5,5,"WD","Normal",NA,2790
1531,NA,"RM",60,4800,1,1,4,"Lvl","AllPub","Corner",3,"OldTown","Norm","Norm","1Fam","1.5Fin",4,5,1900,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",771,3,3,"PConc",4,4,2,6,48,2,0,661,709,"GasA",3,2,"SBrkr",1157,687,0,1844,1,0,1,0,3,1,3,9,6,2,5,"Basment",1900,2,1,240,4,4,3,84,0,0,0,0,0,1,1,"None",0,1,5,"COD","Abnorml",NA,2553
1532,NA,"RM",56,4485,1,3,4,"Lvl","AllPub","Inside",3,"OldTown","Artery","Norm","1Fam","1Story",5,7,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",4,4,2,5,579,2,0,357,936,"GasA",3,2,"SBrkr",936,0,0,936,1,0,1,0,2,1,3,5,8,1,5,"None",0,1,0,0,1,1,2,51,0,135,0,0,0,1,4,"None",0,5,5,"WD","Normal",NA,1872
1533,NA,"RM",69,5805,1,3,4,"Bnk","AllPub","Inside",2,"OldTown","Norm","Norm","1Fam","1Story",5,7,1957,1957,"Hip","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,3,5,274,4,1073,0,1347,"GasA",4,2,"SBrkr",1347,0,0,1347,1,1,1,0,3,1,4,6,8,0,1,"Detchd",1957,2,2,551,4,4,3,0,0,0,0,0,0,1,1,"None",0,6,5,"WD","Normal",NA,2694
1534,NA,"RM",50,6900,1,1,4,"Lvl","AllPub","Corner",3,"OldTown","Norm","Norm","1Fam","1.5Fin",6,7,1938,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"PConc",5,4,2,2,0,2,0,827,827,"GasA",4,2,"SBrkr",827,424,0,1251,0,0,1,0,3,1,2,6,8,0,1,"Detchd",1938,2,1,240,3,4,1,0,0,0,0,0,0,1,1,"None",0,1,5,"WD","Normal",NA,2078
1535,NA,"RM",69,11851,1,1,4,"Lvl","AllPub","Inside",3,"OldTown","Artery","Norm","1Fam","1.5Fin",5,7,1948,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"BrkTil",4,4,2,5,780,2,0,247,1027,"GasA",5,2,"SBrkr",1027,606,0,1633,0,0,1,0,3,1,4,7,8,1,5,"Detchd",1948,2,1,240,4,4,3,0,100,126,0,0,0,1,1,"None",0,6,5,"WD","Normal",NA,2660
1536,NA,"RM",64.5,8239,1,1,4,"Lvl","AllPub","Inside",3,"OldTown","Artery","Norm","1Fam","1.5Fin",5,6,1920,1962,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",4,4,2,4,176,2,0,832,1008,"GasA",3,2,"SBrkr",1060,185,0,1245,0,0,1,0,3,1,3,6,8,0,1,"Detchd",1962,2,1,315,4,4,3,0,0,334,0,0,0,1,1,"None",0,3,5,"WD","Normal",NA,2253
1537,NA,"RM",68,9656,1,1,4,"Lvl","AllPub","Inside",3,"OldTown","Norm","Norm","1Fam","1Story",2,2,1923,1970,"Gable","CompShg","AsbShng","AsbShng","None",0,3,2,"BrkTil",3,3,2,2,0,2,0,678,678,"GasA",3,1,"SBrkr",832,0,0,832,0,0,1,0,2,1,3,5,8,1,5,"Detchd",1928,2,2,780,3,3,1,0,0,0,0,0,0,1,1,"None",0,6,5,"WD","Abnorml",NA,1510
1538,NA,"RM",60,9600,1,3,4,"Lvl","AllPub","Corner",3,"OldTown","Norm","Norm","1Fam","2Story",8,9,1900,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,4,4,"BrkTil",4,4,2,2,0,2,0,930,930,"GasW",3,1,"SBrkr",930,636,0,1566,0,0,2,0,3,1,4,7,8,0,1,"Detchd",1930,2,1,288,4,4,3,54,228,246,0,0,0,1,1,"None",0,4,5,"WD","Abnorml",NA,2496
1539,NA,"RM",50,9000,1,3,4,"Lvl","AllPub","Inside",3,"OldTown","Norm","Norm","1Fam","2Story",8,9,1890,2002,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,4,4,"Stone",3,3,2,2,0,2,0,346,346,"GasA",5,2,"SBrkr",1157,1111,0,2268,0,0,3,0,3,1,4,7,8,0,1,"Detchd",2003,2,2,624,4,4,1,0,108,0,0,0,0,1,1,"None",0,4,5,"WD","Normal",NA,2614
1540,NA,"RM",100,9045,1,1,4,"Lvl","AllPub","Inside",3,"OldTown","Norm","Norm","2fmCon","2Story",5,3,1910,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,2,"BrkTil",4,4,3,2,0,2,0,840,840,"Grav",2,1,"FuseF",1128,1128,0,2256,0,0,2,0,4,2,2,12,8,0,1,"None",0,1,0,0,1,1,1,0,18,18,0,0,0,1,1,"None",0,6,5,"WD","Abnorml",NA,3096
1541,NA,"RM",60,10560,1,1,4,"Lvl","AllPub","Inside",3,"OldTown","Norm","Norm","1Fam","2Story",6,7,1922,1994,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",3,4,2,4,283,2,0,455,738,"GasA",5,2,"SBrkr",868,602,0,1470,0,0,1,1,2,1,3,6,7,0,1,"Detchd",1970,2,2,624,4,4,3,0,0,0,0,0,0,1,1,"None",0,6,5,"WD","Normal",NA,2208
1542,NA,"RM",53,5830,1,1,4,"Lvl","AllPub","Corner",3,"BrkSide","Feedr","Feedr","1Fam","1.5Fin",5,6,1950,1997,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",4,4,2,4,788,2,0,200,988,"GasA",5,2,"SBrkr",1030,582,0,1612,0,0,1,1,3,1,3,7,8,0,1,"Detchd",1950,2,1,363,4,4,3,0,0,0,0,0,0,1,4,"None",0,3,5,"WD","Normal",NA,2600
1543,NA,"RL",63,7793,1,1,3,"Bnk","AllPub","Corner",3,"BrkSide","Norm","Norm","1Fam","2.5Unf",7,7,1922,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",5,4,2,5,474,2,0,634,1108,"GasA",3,1,"FuseA",1160,908,0,2068,0,0,1,1,3,1,4,8,8,1,5,"Detchd",1928,2,1,315,4,4,3,0,0,60,0,0,0,1,1,"None",0,5,5,"WD","Normal",NA,3176
1544,NA,"RM",50,5000,1,1,4,"Lvl","AllPub","Inside",3,"BrkSide","Feedr","Norm","1Fam","1Story",4,7,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",4,4,2,4,188,2,0,577,765,"GasA",3,1,"FuseF",765,0,0,765,1,0,1,0,2,1,4,4,8,0,1,"Detchd",1926,2,1,200,3,4,2,135,0,41,0,0,0,1,4,"None",0,4,5,"WD","Normal",NA,1530
1545,NA,"RM",50,6000,1,1,4,"Lvl","AllPub","Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1939,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",4,5,2,5,452,3,12,144,608,"GasA",3,2,"SBrkr",608,524,0,1132,1,0,1,0,2,1,3,5,8,0,1,"Detchd",1939,2,1,240,4,4,3,0,0,128,0,0,0,1,4,"None",0,4,5,"WD","Abnorml",NA,1740
1546,NA,"RM",50,6000,1,1,4,"Lvl","AllPub","Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",4,4,2,3,264,2,0,308,572,"GasA",5,2,"FuseA",848,348,0,1196,0,1,1,1,3,1,3,6,8,2,5,"Detchd",1973,2,2,576,4,4,3,0,0,0,0,0,0,1,1,"None",0,3,5,"WD","Normal",NA,1768
1547,NA,"RM",53,6360,1,1,4,"Lvl","AllPub","Corner",3,"BrkSide","Feedr","Norm","1Fam","1.5Fin",5,6,1942,1950,"Gable","CompShg","MetalSd","MetalSd","Stone",300,3,3,"CBlock",4,4,2,4,360,3,159,316,835,"GasA",3,2,"FuseA",955,498,0,1453,0,0,1,1,3,1,4,7,6,2,3,"Detchd",1942,2,1,240,4,4,3,0,0,35,0,148,0,1,1,"None",0,3,5,"WD","Normal",NA,2288
1548,NA,"RM",50,6000,1,1,4,"Lvl","AllPub","Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1948,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,4,2,4,300,2,0,480,780,"GasA",3,2,"SBrkr",780,636,0,1416,0,0,1,1,3,1,3,6,8,0,1,"Detchd",1948,2,1,312,4,4,2,221,0,48,0,0,0,1,1,"None",0,3,5,"WD","Normal",NA,2196
1549,NA,"RM",52,6240,1,1,4,"Lvl","AllPub","Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Fin",5,7,1936,1980,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",4,3,2,4,276,2,0,252,528,"GasA",4,2,"SBrkr",548,492,0,1040,0,0,1,0,2,1,3,5,8,0,1,"Detchd",1979,4,2,624,4,4,2,306,0,32,0,0,0,1,1,"None",0,5,5,"WD","Normal",NA,1568
1550,NA,"RM",52,6240,1,1,4,"Lvl","AllPub","Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1930,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",4,4,2,3,448,2,0,480,928,"GasA",3,2,"FuseF",928,608,0,1536,0,0,2,0,4,1,3,7,8,1,5,"Detchd",1930,2,2,480,4,4,3,0,10,0,0,0,0,1,4,"None",0,3,5,"WD","Normal",NA,2464
1551,NA,"RM",51,6120,1,1,4,"Lvl","AllPub","Inside",3,"OldTown","Artery","Norm","1Fam","1Story",6,5,1923,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,2,6,960,2,0,164,1124,"GasA",3,2,"SBrkr",1068,0,0,1068,1,0,1,0,2,1,3,5,8,1,5,"Detchd",1923,2,1,288,4,4,3,0,0,128,0,0,0,1,1,"None",0,3,5,"WD","Normal",NA,2192
1552,NA,"RM",57,8094,1,3,4,"Lvl","AllPub","Inside",3,"OldTown","Norm","Norm","1Fam","1.5Fin",4,5,1915,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,2,"CBlock",4,4,2,2,0,2,0,888,888,"GasA",5,2,"SBrkr",888,1074,0,1962,0,0,1,1,4,1,3,9,8,1,4,"Detchd",1915,2,2,572,4,4,3,160,0,364,0,0,0,1,5,"None",0,6,5,"WD","Normal",NA,2850
1553,NA,"RM",60,12900,1,3,4,"Lvl","AllPub","Inside",3,"OldTown","Norm","Norm","1Fam","2Story",6,8,1912,2009,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,4,4,"PConc",4,4,2,2,0,2,0,780,780,"GasA",5,2,"SBrkr",780,780,0,1560,0,0,1,1,3,1,4,7,8,0,1,"None",0,1,0,0,1,1,1,344,0,0,0,168,0,1,1,"None",0,5,5,"WD","Normal",NA,2340
1554,NA,"RM",52,3068,1,3,4,"Lvl","AllPub","Inside",3,"OldTown","Norm","Norm","1Fam","2Story",6,8,1920,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"BrkTil",4,4,2,2,0,2,0,662,662,"GasA",5,2,"SBrkr",662,662,0,1324,0,1,1,0,3,1,3,6,8,0,1,"Detchd",1920,2,1,180,4,4,3,0,0,112,0,0,0,1,5,"None",0,2,5,"WD","Normal",NA,1986
1555,NA,"RL",100,15263,1,1,3,"Lvl","AllPub","Inside",3,"ClearCr","Feedr","Norm","1Fam","1Story",5,5,1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",90,3,3,"CBlock",5,4,2,4,766,2,0,656,1422,"GasA",4,2,"SBrkr",1675,0,0,1675,0,0,2,0,3,1,3,8,8,2,5,"Attchd",1959,2,1,365,4,4,3,0,132,0,0,0,0,1,1,"None",0,5,5,"WD","Normal",NA,3097
1556,NA,"RL",72,10632,1,1,3,"Lvl","AllPub","Inside",3,"ClearCr","Norm","Norm","1Fam","1.5Fin",5,3,1917,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",5,3,2,2,0,2,0,689,689,"GasA",4,1,"SBrkr",725,499,0,1224,0,0,1,1,3,1,3,6,5,0,1,"Detchd",1917,2,1,180,3,3,1,0,0,248,0,0,0,1,1,"None",0,1,5,"COD","Normal",NA,1913
1557,NA,"RL",60,9900,1,1,4,"Lvl","AllPub","Inside",3,"SWISU","Norm","Norm","2fmCon","1.5Fin",5,4,1915,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,2,2,"BrkTil",4,4,2,4,1026,2,0,186,1212,"GasA",3,1,"SBrkr",1212,180,0,1392,1,0,1,0,3,1,3,6,8,0,1,"None",0,1,0,0,1,1,1,0,0,168,0,0,0,1,1,"None",0,2,5,"ConLD","Normal",NA,2604
1558,NA,"RL",65,6001,1,1,3,"Bnk","AllPub","Inside",2,"SWISU","Norm","Norm","1Fam","1.5Fin",6,5,1940,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",3,4,2,3,368,2,0,232,600,"GasA",5,1,"SBrkr",600,319,0,919,0,0,1,0,3,1,3,5,8,0,1,"Detchd",1940,2,1,231,4,4,3,0,0,45,0,0,0,1,4,"None",0,3,5,"WD","Normal",NA,1519
1559,NA,"C (all)",60,6449,1,1,3,"Lvl","AllPub","Inside",3,"SWISU","Norm","Norm","1Fam","2Story",4,1,1907,1950,"Gambrel","CompShg","Wd Sdng","Stucco","None",0,3,3,"CBlock",4,4,2,4,73,2,0,634,707,"GasW",3,1,"SBrkr",942,942,0,1884,0,0,1,1,4,1,3,7,8,0,1,"None",0,1,0,0,1,1,1,0,0,239,0,0,0,1,1,"None",0,3,5,"WD","Abnorml",NA,2591
1560,NA,"RH",60,6048,1,1,4,"Lvl","AllPub","Corner",3,"SWISU","Artery","Norm","2fmCon","1.5Fin",5,7,1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,4,"BrkTil",4,4,3,3,736,2,0,120,856,"GasA",4,2,"SBrkr",936,744,0,1680,1,0,2,0,2,2,3,7,8,1,5,"Detchd",1910,2,2,450,4,3,2,56,144,0,0,0,0,1,1,"None",0,6,5,"COD","Normal",NA,2536
1561,NA,"RL",72,10773,1,1,4,"Lvl","AllPub","Inside",3,"Sawyer","Norm","Norm","Duplex","1Story",4,3,1967,1967,"Gable","Tar&Grv","Plywood","Plywood","BrkFace",72,2,2,"CBlock",4,4,2,6,704,2,0,1128,1832,"GasA",3,1,"SBrkr",1832,0,0,1832,2,0,2,0,4,2,3,8,8,0,1,"None",0,1,0,0,1,1,3,0,58,0,0,0,0,1,1,"None",0,5,5,"WD","Normal",NA,3664
1562,NA,"RL",65,7800,1,1,4,"Lvl","AllPub","Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,7,1966,2008,"Hip","CompShg","HdBoard","HdBoard","BrkFace",47,3,3,"CBlock",4,4,3,5,240,4,474,150,864,"GasA",5,2,"SBrkr",892,0,0,892,1,0,1,0,3,1,4,5,8,0,1,"Detchd",1966,2,1,416,4,4,3,0,0,0,0,0,0,1,1,"None",0,6,5,"WD","Normal",NA,1756
1563,NA,"RL",65,7832,1,1,4,"Lvl","AllPub","Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,4,2,7,775,2,0,89,864,"GasA",5,2,"SBrkr",864,0,0,864,1,0,1,0,2,1,3,4,8,0,1,"Detchd",1969,2,1,280,4,4,3,226,0,0,0,0,0,1,1,"None",0,5,5,"WD","Normal",NA,1728
1564,NA,"RL",21,7424,1,1,3,"Lvl","AllPub","Inside",3,"Sawyer","Norm","Norm","Duplex","SFoyer",5,5,1978,1978,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",5,4,4,7,1319,2,0,0,1319,"GasA",3,2,"SBrkr",1373,0,0,1373,1,0,1,0,3,1,3,5,8,2,4,"Attchd",1978,4,2,591,4,4,3,0,0,0,0,0,0,1,1,"None",0,5,5,"WD","Normal",NA,2692
1565,NA,"RL",86,11227,1,1,4,"Lvl","AllPub","Inside",3,"Sawyer","Norm","Norm","1Fam","2Story",5,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,3,4,"CBlock",4,5,2,4,267,6,453,0,720,"GasA",5,2,"SBrkr",720,720,0,1440,0,0,1,1,4,1,3,7,8,2,4,"Attchd",1968,2,2,480,4,4,3,192,38,0,0,0,0,1,4,"None",0,3,5,"WD","Normal",NA,2160
1566,NA,"RL",74,20062,1,1,3,"Low","AllPub","Inside",2,"ClearCr","Norm","Norm","1Fam","1Story",7,7,1977,2001,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,4,4,"CBlock",5,4,5,6,1092,2,0,328,1420,"GasA",4,2,"SBrkr",1483,0,0,1483,1,0,1,1,1,1,3,4,8,2,4,"Attchd",1977,3,2,690,4,4,3,496,0,0,0,0,0,1,1,"None",0,4,5,"WD","Normal",NA,2903
1567,NA,"RL",94,9259,1,1,4,"Lvl","AllPub","Corner",3,"Sawyer","Feedr","Norm","1Fam","1Story",4,4,1927,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,4,2,2,0,2,0,660,660,"GasA",3,1,"SBrkr",756,0,0,756,0,0,1,0,2,1,3,4,8,0,1,"Detchd",1945,2,2,440,4,4,1,80,0,0,0,0,0,1,1,"None",0,6,5,"WD","Normal",NA,1416
1568,NA,"RL",73,17082,1,1,3,"Low","AllPub","CulDSac",2,"ClearCr","Norm","Norm","1Fam","2Story",6,5,1978,1992,"Gable","CompShg","VinylSd","VinylSd","BrkFace",288,3,3,"PConc",5,4,4,6,964,2,0,153,1117,"GasA",5,2,"SBrkr",1117,864,0,1981,1,0,2,1,4,1,4,8,8,1,4,"Attchd",1978,4,2,522,4,4,3,336,104,0,0,0,0,1,1,"None",0,5,5,"WD","Normal",NA,3098
1569,NA,"RL",124,18600,1,1,4,"Lvl","AllPub","Inside",3,"Edwards","Norm","Norm","1Fam","1.5Fin",3,4,1938,1990,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,4,3,5,288,3,684,0,972,"GasA",3,2,"FuseA",1052,558,0,1610,0,1,2,0,4,1,2,8,8,1,5,"Attchd",1938,3,1,480,4,4,3,0,0,60,0,0,0,1,1,"Shed",450,6,5,"WD","Normal",NA,2582
1570,NA,"RL",65,11479,1,1,4,"Lvl","AllPub","Inside",3,"Edwards","Norm","Norm","1Fam","1Story",6,7,1950,1987,"Gable","CompShg","Wd Sdng","Plywood","None",0,3,3,"CBlock",4,4,2,7,104,4,387,172,663,"GasA",5,2,"SBrkr",1074,0,0,1074,1,0,1,0,3,1,4,6,8,1,4,"Attchd",1987,2,1,467,4,4,3,0,52,52,0,0,0,1,4,"None",0,6,5,"WD","Normal",NA,1737
